REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	50	AK0010100	 	19910430	 	ANCHORAGE, AK	AK	1C	9	4	1	N	 	3030	020A	 	 	250720	 	37	241565	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	I	I	 	 	 	 	 	ANCHORAGE	 	 	 	 	 	1
BH	50	AK0010200	 	19910430	 	FAIRBANKS, AK	AK	4	9	4	1	N	 	3030	020A	 	 	33842	 	 	32914	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	FAIRBANKS	 	 	 	 	 	0
BH	50	AK0010300	 	19910430	 	JUNEAU, AK	AK	4	9	4	1	N	 	3030	020A	 	 	28894	 	 	28547	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	JUNEAU	 	 	 	 	 	0
BH	50	AK0010400	 	19910430	 	KETCHIKAN, AK	AK	6	9	4	1	N	 	3030	 	 	 	8640	 	 	8817	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	KETCHIKAN	 	 	 	 	 	0
BH	50	AK0010500	 	19910430	 	KODIAK, AK	AK	6	9	4	1	N	 	3030	020A	 	 	7006	 	 	6791	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	KODIAK	 	 	 	 	 	0
BH	50	AK0010600	 	19910430	 	NOME, AK	AK	6	9	4	1	N	 	3030	020A	 	 	3549	 	 	3734	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	NOME	 	 	 	 	 	0
BH	50	AK0010700	 	19910430	 	PETERSBURG, AK	AK	6	9	4	1	N	 	3030	020A	 	 	3188	 	 	3422	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	PETERSBURG	 	 	 	 	 	0
BH	50	AK0010800	 	19910430	 	SEWARD, AK	AK	6	9	4	1	N	 	3030	020A	 	 	2875	 	 	2879	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SEWARD	 	 	 	 	 	0
BH	50	AK0010900	 	19910430	 	SITKA, AK	AK	6	9	4	1	N	 	3030	020A	 	 	9044	 	 	9164	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SITKA	 	 	 	 	 	0
BH	50	AK0011000	 	19910430	 	SKAGWAY, AK	AK	7	9	4	1	N	 	3030	020A	 	 	754	 	 	738	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SKAGWAY	 	 	 	 	 	0
BH	50	AK0011100	 	19910430	 	WRANGELL, AK	AK	6	9	4	1	N	 	3030	020A	 	 	2608	 	 	2644	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	WRANGELL	 	 	 	 	 	0
BH	50	AK0011200	 	19910430	 	VALDEZ, AK	AK	6	9	4	1	N	 	3030	020A	 	 	4415	 	 	4340	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	VALDEZ	 	 	 	 	 	0
BH	50	AK0011300	 	19910430	 	BETHEL, AK	AK	6	9	4	1	N	 	3030	020A	 	 	5032	 	 	4987	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BETHEL	 	 	 	 	 	0
BH	50	AK0011400	 	19910430	 	CORDOVA, AK	AK	7	9	4	1	N	 	3030	020A	 	 	2170	 	 	2251	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	CORDOVA	 	 	 	 	 	0
BH	50	AK0011600	 	19910430	 	KOTZEBUE, AK	AK	6	9	4	1	N	 	3030	020A	 	 	2904	 	 	2934	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	KOTZEBUE	 	 	 	 	 	0
BH	50	AK0011700	 	19910430	 	PALMER, AK	AK	6	9	4	1	N	 	3030	020A	 	 	3392	 	 	3057	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	PALMER	 	 	 	 	 	0
BH	50	AK0011800	 	19910430	 	BARROW, AK	AK	6	9	4	1	N	 	3030	020A	 	 	6657	 	 	6379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	NORTH SLOPE BOROUGH	 	 	 	 	 	0
BH	50	AK0011900	 	19910430	 	SELDOVIA, AK	AK	7	9	4	1	N	 	3030	020A	 	 	321	 	 	336	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SELDOVIA	 	 	 	 	 	0
BH	50	AK0012000	 	19910430	 	SOLDOTNA, AK	AK	6	9	4	1	N	 	3030	020A	 	 	3899	 	 	3715	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SOLDOTNA	 	 	 	 	 	0
BH	50	AK0012100	 	19910430	 	HAINES, AK	AK	7	9	4	1	N	 	3030	020A	 	 	1255	 	 	1320	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	HAINES	 	 	 	 	 	0
BH	50	AK0012200	 	19910430	 	HOMER, AK	AK	6	9	4	1	N	 	3030	020A	 	 	3781	 	 	3905	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	HOMER	 	 	 	 	 	0
BH	50	AK0012300	 	19910430	 	KENAI, AK	AK	6	9	4	1	N	 	3030	020A	 	 	6852	 	 	6751	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	KENAI	 	 	 	 	 	0
BH	50	AK0012400	 	19910430	 	SPENARD, AK	AK	7	9	4	0	N	AK0010100	3030	020A	 	19891101	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SPENARD SERVICE DISTRICT	 	 	 	 	 	0
BH	50	AK0012700	 	19910430	 	ANCHORAGE, AK	AK	7	9	4	1	N	 	3030	020A	 	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	ANCHORAGE AIRPORT SAFETY	 	 	 	 	 	0
BH	50	AK0012800	 	19910430	 	WHITTIER, AK	AK	7	9	4	1	N	 	3030	020A	 	 	260	 	 	258	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	WHITTIER	 	 	 	 	 	0
BH	50	AK0013000	 	19910430	 	DILLINGHAM, AK	AK	7	9	4	1	N	 	3030	020A	 	 	2199	 	 	2152	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	DILLINGHAM	 	 	 	 	 	0
BH	50	AK0013100	 	19910430	 	HOONAH, AK	AK	7	9	4	1	N	 	3030	020A	 	 	791	 	 	847	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	HOONAH	 	 	 	 	 	0
BH	50	AK0013200	 	19910430	 	NORTH POLE, AK	AK	7	9	4	1	N	 	3030	020A	 	 	1592	 	 	1552	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	NORTH POLE	 	 	 	 	 	0
BH	50	AK0013300	 	19910430	 	UNALASKA, AK	AK	6	9	4	1	N	 	3030	020A	 	 	3166	 	 	3296	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	UNALASKA	 	 	 	 	 	0
BH	50	AK0013500	 	19910430	 	KLAWOCK, AK	AK	7	9	4	1	N	 	3030	020A	 	 	746	 	 	770	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	KLAWOCK	 	 	 	 	 	0
BH	50	AK0014200	 	19931019	 	FAIRBANKS, AK	AK	7	9	4	3	N	 	3030	 	 	 	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	UNIV OF AK-FAIRBANKS	 	 	 	 	 	0
BH	50	AK0014500	 	19910430	 	CRAIG, AK	AK	7	9	4	1	N	 	3030	020A	 	 	1391	 	 	1343	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	CRAIG	 	 	 	 	 	0
BH	50	AK0014600	 	19910430	 	NAKNEK, AK	AK	7	9	4	1	N	 	3030	020A	 	 	1481	 	 	1504	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BRISTOL BAY BORROUGH	 	 	 	 	 	0
BH	50	AK0015000	 	19910430	 	SAINT PAUL ISLAND, AK	AK	7	9	4	1	N	 	3030	020A	 	 	760	 	 	813	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SAINT PAUL ISLAND	 	 	 	 	 	0
BH	50	AK0015200	 	19910430	 	SAND POINT, AK	AK	7	9	4	1	N	 	3030	020A	 	 	1004	 	 	936	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SAND POINT	 	 	 	 	 	0
BH	50	AK0015600	 	19931019	 	WASILLA, AK	AK	6	9	4	1	N	 	3030	 	 	 	4757	 	 	4028	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	WASILLA	 	 	 	 	 	0
BH	50	AKASP0000	 	19910430	 	ANCHORAGE, AK	AK	8A	9	4	4	N	 	3030	 	 	 	189055	 	 	188311	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	STATE POLICE	 	 	 	 	 	0
BH	1	AL0010000	 	19910430	19910101	BIRMINGHAM, AL	AL	9A	6	3	2	N	 	3070	010N	A	 	144249	37	98	144243	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	JEFFERSON	073	 	 	 	 	1
BH	1	AL0010100	 	19910430	19910101	BESSEMER, AL	AL	4	6	3	1	N	 	3070	010N	A	 	33296	37	98	34287	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BESSEMER	073	 	 	 	 	0
BH	1	AL0010200	 	19910430	19910101	BIRMINGHAM, AL	AL	1C	6	3	1	Y	 	3070	010N	A	 	268768	37	98	272407	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	BIRMINGHAM	073	 	 	 	 	1
BH	1	AL0010300	 	19910430	19910101	MOUNTAIN BROOK, AL	AL	5	6	3	1	N	 	3070	010N	A	 	20365	37	98	20277	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MOUNTAIN BROOK	073	 	 	 	 	0
BH	1	AL0010400	 	19910430	19910101	FAIRFIELD, AL	AL	5	6	3	1	N	 	3070	010N	A	 	12402	37	98	12487	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	FAIRFIELD	073	 	 	 	 	0
BH	1	AL0010500	 	19910430	19910101	GARDENDALE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	9537	37	98	9468	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	GARDENDALE	073	 	 	 	 	0
BH	1	AL0010600	 	19910430	19910101	LEEDS, AL	AL	6	6	3	1	N	 	3070	010N	A	 	9877	37	98	10180	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	LEEDS	073	 	 	 	 	0
BH	1	AL0010700	 	19910430	19910101	MIDFIELD, AL	AL	6	6	3	1	N	 	3070	010N	A	 	5692	37	98	5689	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MIDFIELD	073	 	 	 	 	0
BH	1	AL0010800	 	19910430	19910101	TARRANT CITY, AL	AL	6	6	3	1	N	 	3070	010N	A	 	8550	37	98	8235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	TARRANT CITY	073	 	 	 	 	0
BH	1	AL0010900	 	19910430	19910101	VESTAVIA HILLS, AL	AL	5	6	3	1	N	 	3070	010N	A	 	20434	37	98	20214	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	VESTAVIA HILLS	073	 	 	 	 	0
BH	1	AL0011000	 	19910430	19910101	HOMEWOOD, AL	AL	5	6	3	1	N	 	3070	010N	A	 	23620	37	98	23462	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	HOMEWOOD	073	 	 	 	 	0
BH	1	AL0011100	 	19910430	19910101	FULTONDALE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	6449	37	98	6550	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	FULTONDALE	073	 	 	 	 	0
BH	1	AL0011200	 	19910430	19910101	HOOVER, AL	AL	4	6	3	1	N	 	3070	010N	A	 	42841	37	98	40726	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	HOOVER	073	 	 	 	 	0
BH	1	AL0011300	 	19910430	19910101	IRONDALE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	9700	37	98	9676	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	IRONDALE	073	 	 	 	 	0
BH	1	AL0011400	 	19910430	19910101	PLEASANT GROVE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	8822	37	98	8657	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	I	 	 	 	 	 	 	 	PLEASANT GROVE	073	 	 	 	 	1
BH	1	AL0011500	 	19910430	 	ROOSEVELT CITY, AL	AL	6	6	3	0	N	AL0010000	3070	010N	 	19891101	3604	37	98	3562	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	ROOSEVELT CITY	073	 	 	 	 	0
BH	1	AL0011600	 	19910430	19910101	GRAYSVILLE, AL	AL	7	6	3	1	N	 	3070	010N	A	 	2228	37	98	2293	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	GRAYSVILLE	073	 	 	 	 	0
BH	1	AL0011700	 	19910430	 	BROWNSVILLE, AL	AL	6	6	3	0	N	AL0010200	3070	010N	 	19891101	2667	37	98	2636	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BROWNSVILLE	073	 	 	 	 	0
BH	1	AL0011800	 	19910430	 	BRIGHTON, AL	AL	6	6	3	1	N	AL0010000	3070	010N	 	 	4004	37	98	4624	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BRIGHTON	073	 	 	 	 	0
BH	1	AL0011900	 	19910430	19910101	HUEYTOWN, AL	AL	5	6	3	1	N	 	3070	010N	A	 	15957	37	98	15640	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	HUEYTOWN	073	 	 	 	 	0
BH	1	AL0012000	 	19910430	 	LIPSCOMB, AL	AL	6	6	3	1	N	 	3070	010N	 	 	2681	37	98	2959	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	LIPSCOMB	073	 	 	 	 	0
BH	1	AL0012100	 	19910430	19910101	TRUSSVILLE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	9360	37	98	8461	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	TRUSSVILLE	073	 	 	 	 	0
BH	1	AL0012200	 	19910430	19910101	ADAMSVILLE, AL	AL	6	6	3	1	N	 	3070	010N	A	 	4093	37	98	4258	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	ADAMSVILLE	073	 	 	 	 	0
BH	1	AL0012300	 	19910430	19910101	WARRIOR, AL	AL	6	6	3	1	N	 	3070	010N	A	 	3477	37	98	3357	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	WARRIOR	073	 	 	 	 	0
BH	1	AL0012400	 	19910430	 	BIRMINGHAM, AL	AL	7	6	3	3	N	 	3070	010N	 	 	0	37	98	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	UNIVERSITY OF ALABAMA	073	 	 	 	 	0
BH	1	AL0012500	 	19910430	 	TRAFFORD, AL	AL	7	6	3	0	N	AL0010000	3070	010N	 	19891101	843	37	98	755	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	TRAFFORD	073	 	 	 	 	0
BH	1	AL0012600	 	19910430	19910101	MORRIS, AL	AL	7	6	3	1	N	 	3070	010N	A	 	1249	37	98	1162	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MORRIS	073	 	 	 	 	0
BH	1	AL0012700	 	19910430	 	BROOKSIDE, AL	AL	7	6	3	1	N	 	3070	010N	 	 	1355	37	98	1396	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BROOKSIDE	073	 	 	 	 	0
BH	1	AL0012800	 	19910430	 	CARDIFF, AL	AL	7	6	3	0	N	AL0010000	3070	010N	 	19891101	72	37	98	72	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	CARDIFF	073	 	 	 	 	0
BH	1	AL0012900	 	19910430	19910101	KIMBERLY, AL	AL	7	6	3	1	N	 	3070	010N	A	 	1094	37	98	1121	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	KIMBERLY	073	 	 	 	 	0
BH	1	AL0013000	 	19910430	 	TRAFFORD, AL	AL	7	6	3	0	N	AL0010000	3070	010N	 	19891101	195	37	98	193	0	5	98	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	COUNTY LINE	073	009	 	 	 	0
BH	1	AL0020000	 	19910430	19910101	MOBILE, AL	AL	9A	6	3	2	N	 	3490	015S	A	 	121305	49	547	117756	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MOBILE	097	 	 	 	 	0
BH	1	AL0020100	 	19910430	19910101	MOBILE, AL	AL	2	6	3	1	Y	 	3490	015S	A	 	204286	49	547	200911	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MOBILE	097	 	 	 	 	0
BH	1	AL0020200	 	19910430	19910101	PRICHARD, AL	AL	4	6	3	1	N	 	3490	015S	A	 	34206	49	547	35120	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	PRICHARD	097	 	 	 	 	0
BH	1	AL0020300	 	19910430	19930401	CHICKASAW, AL	AL	6	6	3	1	N	 	3490	015S	A	 	6678	49	547	6805	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	CHICKASAW	097	 	 	 	 	0
BH	1	AL0020400	 	19910430	19910101	CITRONELLE, AL	AL	6	6	3	1	N	 	3490	015S	A	 	4001	49	547	3756	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	CITRONELLE	097	 	 	 	 	0
BH	1	AL0020500	 	19910430	19910101	SARALAND, AL	AL	5	6	3	1	N	 	3490	015S	A	 	12114	49	547	12027	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SARALAND	097	 	 	 	 	0
BH	1	AL0020600	 	19910430	19910101	BAYOU LA BATRE, AL	AL	7	6	3	1	N	 	3490	015S	A	 	2394	49	547	2513	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BAYOU LA BATRE	097	 	 	 	 	0
BH	1	AL0020700	 	19910430	19910101	SATSUMA, AL	AL	6	6	3	1	N	 	3490	015S	A	 	5422	49	547	5316	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	SATSUMA	097	 	 	 	 	0
BH	1	AL0020800	 	19910430	19930201	MOUNT VERNON, AL	AL	7	6	3	1	N	 	3490	015S	A	 	934	49	547	922	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MOUNT VERNON	097	 	 	 	 	0
BH	1	AL0020900	 	19910430	19910101	WILMER, AL	AL	7	6	3	0	N	 	3490	015S	A	19951001	508	49	547	504	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	WILMER	097	 	 	 	 	0
BH	1	AL0021200	 	19910430	19910101	CREOLA, AL	AL	7	6	3	1	N	 	3490	015S	A	 	1989	49	547	1940	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	CREOLA	097	 	 	 	 	0
BH	1	AL0021400	 	19910430	19910101	MOBILE, AL	AL	7	6	3	1	N	 	3490	015S	A	 	0	49	547	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	UNIV OF SOUTH ALABAMA	097	 	 	 	 	0
BH	1	AL0030000	 	19910430	19910101	MONTGOMERY, AL	AL	9C	6	3	2	N	 	3490	005M	A	 	23141	51	556	22497	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MONTGOMERY	101	 	 	 	 	0
BH	1	AL0030100	 	19910430	19910101	MONTGOMERY, AL	AL	2	6	3	1	Y	 	3490	005M	A	 	194399	51	556	191522	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	MONTGOMERY	101	 	 	 	 	0
BH	1	AL0030400	 	19910430	19910101	MONTGOMERY, AL	AL	9D	6	3	2	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	AL ALC BEV CONTROL BOARD	101	 	 	 	 	0
BH	1	AL0030500	 	19921124	19920901	MONTGOMERY, AL	AL	7	6	3	1	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	AL DEPT OF MENTAL HEALTH	101	 	 	 	 	0
BH	1	AL0030600	 	19920122	19910101	MONTGOMERY, AL	AL	7	6	3	3	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	ALABAMA STATE UNIVERSITY	101	 	 	 	 	0
BH	1	AL0030700	 	19910430	19910101	MONTGOMERY, AL	AL	7	6	3	1	N	 	3490	005M	A	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	AUBURN U. MONTGOMERY	101	 	 	 	 	0
BH	1	AL0030800	 	19931019	 	MONTGOMERY, AL	AL	9D	6	3	2	N	 	3490	005M	 	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	AL P S COMM ENF DIV MT	101	 	 	 	 	0
BH	1	AL0031300	 	19910430	 	MONTGOMERY, AL	AL	9D	6	3	2	N	 	3490	005M	 	 	0	51	556	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	ST CAP POL MONTGOMERY	101	 	 	 	 	0
BH	1	AL0040000	 	19910430	19910101	PRATTVILLE, AL	AL	9C	6	3	2	N	 	3490	005M	A	 	14541	1	556	14980	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	AUTAUGA	001	 	 	 	 	0
BH	1	AL0040100	 	19910430	19910101	PRATTVILLE, AL	AL	5	6	3	1	N	 	3490	005M	A	 	21989	1	556	20048	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	PRATTVILLE	001	 	 	 	 	0
BH	1	AL0040200	 	19910430	 	AUTAUGAVILLE, AL	AL	7	6	3	0	N	AL0040000	3490	005M	 	19891101	718	1	556	696	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	AUTAUGAVILLE	001	 	 	 	 	0
BH	1	AL0050000	 	19910430	19910101	BAY MINETTE, AL	AL	9B	6	3	2	N	 	3490	015S	A	 	61856	2	547	59292	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BALDWIN	003	 	 	 	 	0
BH	1	AL0050100	 	19910430	19910101	BAY MINETTE, AL	AL	6	6	3	1	N	 	3490	015S	A	 	8040	2	547	7336	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	BAY MINETTE	003	 	 	 	 	0
BH	1	AL0050200	 	19910430	19910101	FAIRHOPE, AL	AL	6	6	3	1	N	 	3490	015S	A	 	9386	2	547	8684	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	FAIRHOPE	003	 	 	 	 	0
BH	1	AL0050300	 	19910430	19910101	FOLEY, AL	AL	6	6	3	1	N	 	3490	015S	A	 	5943	2	547	5053	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	FOLEY	003	 	 	 	 	0
BH	1	AL0050400	 	19910430	19910101	GULF SHORES, AL	AL	6	6	3	1	N	 	3490	015S	A	 	3791	2	547	3337	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	GULF SHORES	003	 	 	 	 	0
BH	1	AL0050500	 	19910430	19910101	ROBERTSDALE, AL	AL	6	6	3	1	N	 	3490	015S	A	 	2638	2	547	2456	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	ROBERTSDALE	003	 	 	 	 	0
BH	1	AL0050600	 	19910430	19930101	LOXLEY, AL	AL	7	6	3	1	N	AL0050000	3490	015S	A	 	1395	2	547	1187	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1993	 	 	 	 	 	 	 	 	LOXLEY	003	 	 	 	 	0
